st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,53,Malhara,Indra Kumar Sahu,Bharatiya Janata Party,92813,482,93295,52.0
S12,Madhya Pradesh,53,Malhara,Dhanendra Sahu,Indian National Congress,77340,402,77742,43.33
S12,Madhya Pradesh,53,Malhara,Mamta Sahu,Bahujan Samaj Party,1027,18,1045,0.58
S12,Madhya Pradesh,53,Malhara,Makhan Lal Tamrakar,Janta Congress Chhattisgarh (J),2372,7,2379,1.33
S12,Madhya Pradesh,53,Malhara,Kamlesh Sahu,Bhartiya Shakti Chetna Party,426,1,427,0.24
S12,Madhya Pradesh,53,Malhara,Parmeshwar Markande,Chhattisgarh Mahatari Party,141,1,142,0.08
S12,Madhya Pradesh,53,Malhara,Bhodhan Lal Farikar,Shakti Sena (Bharat Desh),108,0,108,0.06
S12,Madhya Pradesh,53,Malhara,Yash Kumar Sahu,Johar Chhattisgarh Party,485,2,487,0.27
S12,Madhya Pradesh,53,Malhara,Pramod Kumar Gaikwad,Independent,78,0,78,0.04
S12,Madhya Pradesh,53,Malhara,Breejmohan,Independent,160,1,161,0.09
S12,Madhya Pradesh,53,Malhara,Bhuneshwar,Independent,217,1,218,0.12
S12,Madhya Pradesh,53,Malhara,Shakuntala Mandle,Independent,380,2,382,0.21
S12,Madhya Pradesh,53,Malhara,Hemchand Gilhre,Independent,875,1,876,0.49
S12,Madhya Pradesh,53,Malhara,NOTA,None of the Above,2082,5,2087,1.16
