st_code,st_name,ac_no,ac_name,candidate,party,evm_votes,postal_votes,total_votes,percent_votes
S12,Madhya Pradesh,65,Maihar,ZAHEER KHAN,Janta Congress Chhattisgarh (J),461,4,465,0.41
S12,Madhya Pradesh,65,Maihar,DEVENDRA YADAV,Indian National Congress,53997,408,54405,48.47
S12,Madhya Pradesh,65,Maihar,NADIA BHOOSHAN,Bahujan Samaj Party,1016,12,1028,0.92
S12,Madhya Pradesh,65,Maihar,PREM PRAKASH PANDEY,Bharatiya Janata Party,52704,437,53141,47.34
S12,Madhya Pradesh,65,Maihar,UMA PANDEY,India Praja Bandhu Party,162,0,162,0.14
S12,Madhya Pradesh,65,Maihar,R. S. NAIDU,Bhrashtachar Mukti Morcha,55,1,56,0.05
S12,Madhya Pradesh,65,Maihar,PUSHPA MAIRISHA,Ambedkarite Party of India,79,1,80,0.07
S12,Madhya Pradesh,65,Maihar,RAM MANOHAR AGRAWAL,Nyaydharmsabha,65,0,65,0.06
S12,Madhya Pradesh,65,Maihar,RITURAJ VERMA,Johar Chhattisgarh Party,1204,15,1219,1.09
S12,Madhya Pradesh,65,Maihar,DHARMENDRA,Independent,51,0,51,0.05
S12,Madhya Pradesh,65,Maihar,MO. NASIM,Independent,188,0,188,0.17
S12,Madhya Pradesh,65,Maihar,MAHENDRA BANJARE,Independent,98,0,98,0.09
S12,Madhya Pradesh,65,Maihar,SHATRUDHAN PRASAD,Independent,359,1,360,0.32
S12,Madhya Pradesh,65,Maihar,NOTA,None of the Above,912,13,925,0.82
